id,group_id,role,chosen,treat,cond,q1,q2,q3,q4,q5,q6,q7,q8,full_comp,invest_comp,tp_invest,tp_invest_perc,send,send_perc,return,return_perc,payoff,comments
3o3rqdqpvxw0hxfd,337,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,None
3o3rqdqpx45qw2dc,338,B,NA,Choice / Knowledge,P,c,3,c,1,c,2,c,c,0,0,NA,NA,0.2,66.67,NA,NA,0.34,
3o3rqdqp9biu4wmg,339,B,NA,Random / Anonymous,H,c,c,c,c,2,c,c,3,0,0,NA,NA,0.1,33.33,NA,NA,0.32,
3o3rqdqpz1kct54b,340,B,NA,Random / Knowledge,P,c,c,c,c,1,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
3o3rqdqp2m8kompc,341,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
3o3rqdqpoy1fdigp,342,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0.3,100,NA,NA,0.9,thanks
3o3rqdqpamncnmo5,343,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.18,
3o3rqdqps7esa1xz,344,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,I was going on the trust system with Player 3
3o3rqdqpw38ciast,345,B,NA,Random / Knowledge,P,c,3,c,c,c,c,c,2,0,0,NA,NA,0.3,100,NA,NA,0.45,simple
3o3rqdqp0jvgf3jz,346,B,NA,Random / Knowledge,H,2,1,2,c,c,2,c,c,0,0,NA,NA,0.25,83.33,NA,NA,0.43,Fun!
3o3rqdqpqeqat4xj,347,B,NA,Choice / Knowledge,H,c,c,c,2,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqpgguig3dt,348,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpx71r6699,349,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpncnce5td,350,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpkmwb71dv,351,B,NA,Choice / Knowledge,P,c,c,c,2,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,good ol' player 3:-)
3o3rqdqp0n0uqa6m,352,B,NA,Choice / Knowledge,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0.05,16.67,NA,NA,0.28,I really enjoyed taking this survey.
3o3rqdqpskyq8we6,353,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,"Player 1 can choose one of two options: FAIR share : Keep $0.25 and give $0.25 to Player 2. UNFAIR share : Keep and give $0.05 to Player 2.""  either you left out the amount, or""Keep and give""  ambiguo"
3o3rqdqpipo3fvz8,354,B,NA,Random / Knowledge,P,c,c,2,c,1,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,I took a chance that Player 3 would be fair but I was wrong and overestimated them.
3o3rqdqp3mk182ph,355,B,NA,Random / Knowledge,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.28,interesting survey
3o3rqdqpz9fr2zxj,356,B,NA,Choice / Knowledge,P,c,c,2,c,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.38,
3o3rqdqpbhn22q7u,357,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.36,thanks awesome
3o3rqdqpfjxag8oq,358,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,No comments.
3o3rqdqpdle0dndh,359,B,NA,Random / Knowledge,P,c,3,c,c,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpdiqrwmhe,360,B,NA,Random / Knowledge,H,c,c,c,3,c,c,1,c,0,0,NA,NA,0.3,100,NA,NA,0.45,This is pretty cool.
3o3rqdqpk9shtddg,361,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,Thank you. 
3o3rqdqpa1s82asf,362,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.18,"It is an Interesting survey!  Since the Player 3 can get $0.90 upon $0.30 I sent to him/her, I expected more return than $0.18 from the Player 3.  I felt somewhat disappointed about it.  Thank you.  "
3o3rqdqp0nb7dxov,363,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
3o3rqdqpyxr4l3pa,364,B,NA,Random / Anonymous,H,c,1,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.27,
3o3rqdqptidyxgso,365,B,NA,Random / Knowledge,P,c,3,2,c,c,3,c,c,0,0,NA,NA,0.15,50,NA,NA,0.38,
3o3rqdqpjbashunb,366,B,NA,Random / Knowledge,H,c,c,c,c,1,c,2,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,This was fun
3o3rqdqp9na0zt6d,367,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqp7rlhlq3t,368,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.1,
3o3rqdqp1ikantio,369,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,2,0,1,NA,NA,0.3,100,NA,NA,0.45,Yes!
3o3rqdqptzcsjwxe,370,B,NA,Random / Anonymous,H,c,c,1,c,2,2,1,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqplr2biw9a,371,B,NA,Random / Knowledge,P,c,c,c,c,c,c,2,c,0,1,NA,NA,0.1,33.33,NA,NA,0.2,
3o3rqdqpomemct6s,372,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,Thank you. 
3o3rqdqpbsxnmfbw,373,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.36,
3o3rqdqpkgiknmax,374,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.2,66.67,NA,NA,0.4,
3o3rqdqp3f3cnd9m,375,B,NA,Random / Knowledge,P,c,3,c,c,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpnmc20h71,376,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpypg5fk3f,377,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,
3o3rqdqpxh9x21gn,378,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqp01ztd7vd,379,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.36,Thanks
3o3rqdqp0u8sv1b8,380,B,NA,Random / Knowledge,H,c,c,1,c,1,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.2,
3o3rqdqp7o8ugrc7,381,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqp4urc1bri,382,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
3o3rqdqp9j0sj6w1,383,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpbbxw47b8,384,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
3o3rqdqpgy8ci050,385,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,
3o3rqdqpmcnmcjbe,386,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,
ephn5t6l6chavzno,387,B,NA,Random / Anonymous,P,2,1,c,1,2,c,2,3,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
ephn5t6lg017mt5y,388,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,
ephn5t6lfdg1lqbt,389,B,NA,Random / Anonymous,P,3,c,1,c,c,2,c,c,0,0,NA,NA,0.19,63.33,NA,NA,0.22,
ephn5t6lvnfky3ou,390,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
ephn5t6lc1r1cqcv,391,B,NA,Random / Anonymous,P,c,c,2,1,c,c,2,3,0,0,NA,NA,0,0,NA,NA,0.3,
ephn5t6l7xwpshme,392,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
ephn5t6l9n4xhpec,393,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.2,Thanks for the bonus. 
ephn5t6lctw59rzt,394,B,NA,Random / Anonymous,P,c,c,c,1,2,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,thank you
ephn5t6lv3d2ljeo,395,B,NA,Random / Anonymous,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,None
ephn5t6l7rxc4r7u,396,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
ephn5t6l5gt96x1l,397,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
ephn5t6lgpjiqjy6,398,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
ephn5t6lcoc7u2ya,399,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
ephn5t6l2ykf5n9f,400,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.2,
ephn5t6ltomw3ew1,401,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
ephn5t6lzrczap03,402,B,NA,Random / Anonymous,H,c,c,c,c,2,c,2,c,0,0,NA,NA,0.12,40,NA,NA,0.18,
ephn5t6legs849db,403,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,2,0,1,NA,NA,0.15,50,NA,NA,0.38,
ephn5t6lklc1s6u5,404,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
ephn5t6l2u0hxqrn,405,B,NA,Random / Knowledge,P,c,c,c,c,1,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
ephn5t6lr3fxkies,406,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,"Fun, thanks!"
ephn5t6l87xelct3,407,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,3,0,1,NA,NA,0.3,100,NA,NA,0.45,
ephn5t6le1h5z7o7,408,B,NA,Random / Knowledge,P,c,3,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
ephn5t6ln2wglntz,409,B,NA,Random / Knowledge,H,2,c,2,3,c,3,c,c,0,0,NA,NA,0.15,50,NA,NA,0.24,
ephn5t6l81icxt9l,410,B,NA,Random / Knowledge,H,2,c,2,c,3,2,2,3,0,0,NA,NA,0.14,46.67,NA,NA,0.37,
ephn5t6lwkod2w69,411,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
ephn5t6lzx4veo0p,412,B,NA,Random / Knowledge,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0.3,100,NA,NA,0,
ephn5t6lhf9x7evg,413,B,NA,Random / Knowledge,H,c,c,c,1,3,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,interesting study
ephn5t6l45gogyv8,414,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
ephn5t6lsznqobjp,415,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.05,16.67,NA,NA,0.33,
ephn5t6lb9kmzjzg,416,B,NA,Random / Knowledge,H,c,c,1,c,c,c,2,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
ephn5t6lpiya4tvu,417,B,NA,Choice / Knowledge,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
ephn5t6lehy57xea,418,B,NA,Choice / Knowledge,P,c,c,c,2,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.36,
ephn5t6l9kgikhof,419,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
ephn5t6lisioe5db,420,B,NA,Choice / Knowledge,P,c,1,c,c,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
ephn5t6lirach083,421,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
ephn5t6lb5tihdzo,422,B,NA,Choice / Knowledge,P,c,3,c,1,c,c,c,2,0,0,NA,NA,0,0,NA,NA,0.3,
ephn5t6l22v5aqdm,423,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
ephn5t6ldm30zhqu,424,B,NA,Choice / Knowledge,P,c,3,c,c,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.38,
ephn5t6l82y45mrv,425,B,NA,Choice / Knowledge,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
ephn5t6ldvfn9jrt,426,B,NA,Choice / Knowledge,H,c,3,c,1,3,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
ephn5t6lt2qfbzgt,427,B,NA,Choice / Knowledge,H,c,1,c,c,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.38,
ephn5t6llw8sdvvw,428,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.2,66.67,NA,NA,0.4,
ephn5t6lzl7s906o,429,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.9,"Fun game, thanks."
ephn5t6lmkbee0m6,430,B,NA,Choice / Knowledge,H,c,3,c,c,c,c,2,c,0,0,NA,NA,0.15,50,NA,NA,0.38,
ephn5t6l5m71he6u,431,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
ephn5t6ls1ajrxor,432,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
0cj4nju6rofk391y,433,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
0cj4nju6ce4act4z,434,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,I lost trust in people. 
0cj4nju6wukrqe48,435,B,NA,Random / Anonymous,P,c,c,c,c,c,3,c,c,0,1,NA,NA,0,0,NA,NA,0.3,
0cj4nju64lzi8yoh,436,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,2,0,1,NA,NA,0.03,10,NA,NA,0.32,
0cj4nju6xyl9yyvg,437,B,NA,Random / Knowledge,H,c,3,c,c,c,2,c,c,0,0,NA,NA,0.2,66.67,NA,NA,0.1,
0cj4nju6290ehnoo,438,B,NA,Choice / Knowledge,P,c,c,c,c,c,2,1,c,0,1,NA,NA,0.3,100,NA,NA,0,
0cj4nju66o5tvtiw,439,B,NA,Choice / Knowledge,P,c,3,c,c,1,c,1,c,0,0,NA,NA,0.25,83.33,NA,NA,0.27,None.
0cj4nju6kzjd78tf,440,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,2,c,0,1,NA,NA,0,0,NA,NA,0.3,The initial instructions could have been written clearer in some places.
0cj4nju6jx85yx8v,441,B,NA,Choice / Knowledge,H,c,1,c,c,c,c,2,c,0,0,NA,NA,0.15,50,NA,NA,0.15,
0cj4nju6immp02ac,442,B,NA,Choice / Knowledge,H,c,3,c,c,c,c,2,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
0cj4nju6u7gpros1,443,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
0cj4nju6hf2em7c5,444,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
0cj4nju69ztspvg3,445,B,NA,Choice / Knowledge,H,c,3,1,c,1,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,Thanks
0cj4nju6o48f0di6,446,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.81,
0cj4nju6ixhle7z4,447,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,3,0,1,NA,NA,0.3,100,NA,NA,0.45,
0cj4nju62px6ng9w,448,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
ejxtrgbr6o97lgx5,449,B,NA,Choice / Knowledge,H,c,NA,NA,NA,NA,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,NA
